,timeline,AOP,MAP,num_users
0,Week_19,0.0032915628511408454,0.0031756985204882343,68230
1,Week_20,0.00419838686249877,0.004790966158010397,78026
2,Week_21,0.004552822553740793,0.00504045555897678,84929
