,timeline,AOP,MAP,num_users
0,Week_19,0.0028313187411521216,0.0027871856997346996,12244
1,Week_20,0.0035215521407171344,0.004065277755115376,13796
2,Week_21,0.003989307639143002,0.004707256332835663,16398
